id,id_setor,id_doc
36866,0,32411
36871,49,32414
36873,65,32415
36876,65,32417
36879,65,32418
36882,0,32419
36884,49,32423
36885,40,32424
36891,8,32428
36892,0,32430
36895,66,32433
36897,11,32436
36899,11,32446
36901,30,32446
36905,0,32449
36907,0,32450
36910,0,32451
36915,13,32456
36924,8,32373
36925,8,32374
36926,29,32457
36928,30,32465
36932,8,32375
36947,0,32501
36961,0,32513
36963,65,32518
36966,0,32521
36969,9,32524
36971,9,32526
36976,13,32532
36986,13,32543
36987,9,32544
36989,9,32545
36995,4,32549
36999,0,32550
37000,0,32553
37005,0,32554
37012,0,32559
37014,0,32560
37041,30,32563
37045,30,32564
37046,30,32565
37047,30,32566
37051,30,32567
37052,30,32568
37053,30,32572
37054,30,32576
37077,30,32581
37078,30,32582
37082,30,32583
37083,30,32584
37084,30,32585
37085,8,32550
37086,30,32587
37087,11,32586
37091,30,32591
37092,30,32598
37096,30,32569
37097,11,32601
37101,29,32542
37102,11,32557
37105,0,32607
37106,30,32604
37110,30,32610
37120,8,32628
37122,0,32628
37125,8,32629
37127,0,32629
37129,0,32632
37135,13,32636
37137,11,32624
37140,0,32641
37141,0,32642
37143,0,32643
37147,0,32645
37154,0,32655
37157,0,32656
37161,0,32658
37166,0,32668
37169,0,32671
37175,0,32675
37176,49,32681
37179,0,32682
37184,0,32685
37187,0,32687
37189,49,32693
37190,0,32696
37201,0,32703
37209,0,32718
37212,19,32719
37217,0,32721
37244,50,32732
37259,45,32741
37261,11,32741
37262,19,32749
37264,40,32750
37266,40,32752
37270,0,32753
37271,0,32755
37274,40,32776
37277,0,32784
37282,0,32785
37284,0,32792
37289,0,32794
37290,40,32795
37292,8,32798
37295,0,32800
37298,0,32807
37304,0,32820
37306,0,32822
37310,0,32823
37311,22,32824
37321,46,32840
37323,49,32841
37325,0,32841
37327,49,32843
37329,0,32843
37331,49,32844
37333,0,32844
37343,0,32855
37348,0,32861
37352,0,32871
37354,0,32874
37358,36,32887
37360,8,32887
37362,0,32890
37365,0,32893
37373,0,32900
37376,14,27439
37379,0,32907
37386,0,32918
37389,0,32919
37392,0,32920
37407,8,32752
37409,8,32750
37410,8,32776
37415,8,32930
37416,0,32944
37421,13,32945
37425,0,32950
37428,0,32951
37431,0,32953
37443,29,32956
37444,32,32955
37448,29,32958
37449,29,32961
37453,0,32964
37464,32,32968
37467,0,32972
37468,41,32980
37475,0,32984
37478,0,32989
37481,0,32990
37482,12,32993
37486,13,32994
37487,0,32995
37494,0,33012
37502,8,33007
37503,29,33014
37507,11,33017
37508,46,33022
37511,0,33025
37513,0,33033
37517,0,33037
37523,0,33042
37527,8,33046
37528,12,32990
37534,45,33054
37537,0,33059
37546,0,33072
37549,11,27942
37551,0,33091
37559,12,33061
37560,32,33062
37561,29,33093
37562,29,33095
37564,0,33117
37566,11,33120
37569,0,33121
37571,67,33120
37578,11,33127
37579,0,33131
37586,8,33142
37587,0,33145
37592,11,33146
37605,8,33157
37614,0,33164
37615,0,33168
37621,0,33175
37625,0,33176
37626,29,33161
37627,29,33149
37628,29,33150
37629,29,33151
37630,0,33185
37633,0,33187
37638,36,33190
37639,8,33190
37642,40,33191
37644,0,33192
37647,0,33193
37653,0,33195
37657,0,33200
37665,29,33201
37666,29,33202
37667,0,33206
37676,8,33215
37680,0,33222
37686,0,33226
37689,22,33227
37692,0,33227
37695,0,33228
37696,0,33229
37703,8,33244
37705,12,33244
37707,0,33249
37712,0,33256
37714,0,33257
37717,0,33258
37722,29,33225
37729,45,33268
37731,11,33268
37732,0,33275
37734,40,22276
37745,0,33284
37749,0,33286
37752,65,33289
37757,0,33290
37758,65,33292
37761,65,33294
37764,0,33299
37768,0,33303
37772,0,33306
37775,0,33310
37779,0,33312
37782,0,33319
37786,0,33325
37791,0,33330
37792,0,33335
37796,0,33339
37800,0,33342
37801,0,33343
37804,36,33347
37805,0,33348
37808,0,33355
37819,0,33362
37823,0,33365
37825,0,33366
37829,0,33373
37831,0,33376
37834,49,33378
37836,0,33383
37838,0,33384
37841,0,33385
37850,65,21409
37858,0,33402
37861,0,33405
37863,0,33407
37868,11,33356
37869,0,33414
37877,40,33419
37883,0,33436
37886,30,33438
37887,11,33438
37888,0,33440
37893,0,33450
37898,12,33457
37899,0,33460
37909,50,33465
37915,0,33468
37916,40,33472
37923,0,33486
37929,11,33488
37931,0,33488
37937,0,33499
37943,0,33503
37944,0,33506
37947,0,33507
37949,0,33508
37951,19,33510
37958,39,33515
37973,37,33528
37974,0,33528
37977,0,33530
37978,19,33534
37981,37,33536
37982,0,33536
37989,0,33546
37995,0,33557
37997,0,33558
38001,8,33561
38002,0,33563
38005,0,33564
38008,0,33566
38010,0,33567
38013,29,33554
38014,0,33571
38016,0,33573
38018,0,33574
38020,0,33575
38023,0,33576
38026,0,33577
38029,0,33578
38031,0,33579
38033,0,33580
38036,0,33581
38039,0,33584
38044,0,33586
38046,0,33587
38052,0,33590
38058,40,33598
38060,40,33599
38066,0,33600
38075,0,33613
38079,0,33616
38083,0,33617
38089,39,33628
38090,0,33629
38092,32,33607
38093,0,33634
38100,39,33641
38101,0,33643
38111,28,33654
38117,0,33656
38120,22,33660
38123,0,33660
38125,0,33663
38129,0,33664
38132,69,33668
38138,0,33678
38139,0,33681
38141,0,33683
38144,0,33688
38151,0,33697
38154,0,33698
38161,0,33704
38162,0,33709
38167,39,33713
38168,0,33722
38171,0,33723
38181,0,33753
38184,0,33767
38201,0,33787
38204,0,33789
38205,11,33791
38208,32,33791
38211,0,33794
38212,0,33796
38215,0,33801
38232,0,33818
38236,0,33821
38237,22,33822
38240,8,33810
38241,13,33815
38245,0,33827
38249,0,33831
38255,0,33836
38256,26,33837
38257,0,33843
38259,22,33845
38262,0,33845
38270,0,33856
38271,0,33858
38277,0,33863
38280,0,33868
38283,46,33870
38287,0,33877
38292,0,33878
38293,23,33880
38296,11,33880
38297,0,33881
38301,23,33884
38303,11,33884
38305,0,33885
38311,0,33903
38313,0,33911
38318,0,33918
38325,0,33921
38328,0,33922
38331,12,33919
38336,0,33929
38338,28,33932
38339,0,33934
38342,0,33935
38345,65,33936
38346,21,33936
38348,12,33942
38354,14,33954
38355,13,33954
38366,22,33961
38370,52,33975
38378,0,33979
38381,0,33982
38401,0,33992
38403,0,33993
38412,35,34004
38416,0,34005
38419,0,34007
38422,0,34008
38423,0,34009
38428,0,34014
38429,0,34017
38433,0,34020
38439,0,34026
38442,0,34030
38444,0,34033
38447,23,34036
38449,11,34036
38450,0,34039
38452,0,34040
38454,36,34041
38457,14,34046
38460,13,34046
38463,0,34047
38466,46,34051
38469,13,34022
38471,0,34057
38473,0,34058
38477,0,34063
38484,11,34065
38489,30,34072
38493,66,34079
38494,11,34078
38495,4,34084
38498,23,34085
38500,11,34085
38503,0,34092
38505,0,34093
38507,0,34094
38517,0,34105
38523,24,34092
38525,11,34113
38527,44,34114
38529,0,34114
38543,0,34120
38545,30,34118
38552,0,34142
38569,12,34156
38570,0,34159
38578,0,34167
38582,49,34170
38591,0,34174
38593,0,34175
38598,0,34176
38602,0,34181
38616,13,34183
38617,13,34186
38621,0,34195
38624,0,34199
38627,0,34200
38629,0,34206
38640,13,34225
38643,13,34228
38645,29,34212
38650,13,34234
38651,26,34235
38652,65,34235
38655,13,34236
38659,13,34237
38661,35,34238
38663,0,34240
38667,0,34247
38670,0,34251
38672,39,34252
38688,26,34273
38691,14,34279
38694,13,34279
38697,0,34280
38708,39,34289
38713,0,34293
38719,30,34292
38721,0,34297
38725,65,34301
38731,11,34302
38736,11,34313
38737,0,34319
38742,35,34327
38746,0,34329
38751,0,34333
38754,0,34335
38761,8,34340
38764,11,34342
38788,8,34356
38789,0,34365
38792,0,34369
38795,0,34372
38798,0,34380
38800,40,34386
38806,8,34392
38813,8,34398
38816,0,34404
38820,0,34405
38823,0,34416
38826,0,34419
38828,0,34420
38843,0,34436
38844,8,34437
38846,0,34438
38847,3,34438
38854,0,34447
38856,0,34449
38859,0,34450
38864,2,34461
38865,13,34463
38867,13,34465
38871,0,34476
38875,49,34491
38877,0,34491
38878,13,34503
38881,50,34516
38883,13,34517
38888,0,34521
38892,13,34536
38896,35,34542
38904,29,34539
38905,13,34545
38909,0,34549
38914,0,34552
38923,0,34559
38924,0,34561
38927,0,34562
38929,25,34565
38934,35,34570
38936,0,34571
38941,0,34575
38944,0,34577
38947,0,34579
38948,36,34586
38949,29,34588
38952,29,34589
38956,0,34591
38961,0,34593
38963,0,34606
38967,20,34621
38969,20,34623
38977,39,34630
38990,40,26504
38992,0,34641
38997,0,34642
38998,0,34643
39001,0,34644
39003,0,34645
39009,0,34654
39018,0,34663
39020,0,34667
39023,0,34676
39049,0,34700
39058,0,34703
39064,0,34705
39067,0,34706
39076,0,34712
39080,0,34714
39085,0,34719
39088,28,34738
39089,8,34738
39092,49,34744
39094,22,34695
39097,0,34751
39101,0,34752
39115,39,34765
39120,49,34771
39124,0,34776
39127,0,34778
39132,0,34781
39133,6,34785
39135,5,34785
39139,0,34787
39140,30,34788
39142,0,34792
39145,0,34793
39148,0,34798
39153,12,34801
39162,0,34807
39173,0,34813
39205,0,34837
39210,0,34847
39213,0,34850
39216,0,34853
39220,0,34856
39225,0,34862
39227,0,34865
39229,28,34867
39234,0,34868
39235,0,34869
39237,6,34880
39241,0,34883
39243,0,34886
39245,0,34889
39252,0,34898
39255,0,34899
39260,0,34906
39264,0,34916
39269,0,34922
39273,8,34927
39279,0,34935
39281,0,34943
39284,0,34946
39287,0,34947
39295,11,34957
39296,0,34957
39297,0,34958
39300,0,34960
39302,0,34961
39305,11,34969
39312,0,34990
39318,0,34993
39321,0,34997
39323,0,34998
39325,0,35000
39328,0,35001
39342,0,35023
39350,0,35027
39353,0,35028
39356,0,35031
39357,8,35032
39360,39,35033
39362,8,35033
39364,0,35035
39367,0,35038
39370,0,35041
39375,0,35044
39378,0,35045
39381,0,35047
39382,11,35025
39385,0,35050
39388,0,35052
39391,0,35053
39394,0,35054
39397,0,35055
39398,0,35057
39400,0,35059
39406,0,35062
39410,0,35066
39416,0,35076
39421,0,35087
39424,0,35093
39426,0,35098
39427,3,35098
39430,0,35102
39432,0,35106
39437,0,35111
39440,11,35115
39442,0,35119
39445,0,35120
39448,0,35121
39450,0,35122
39454,8,35131
39457,0,35133
39459,8,35136
39462,0,35137
39467,39,35145
39469,0,35149
39474,0,35154
39477,0,35156
39479,0,35161
39482,0,35163
39490,0,35183
39501,0,35192
39505,0,35197
39507,49,35198
39508,0,35199
39510,0,35200
39512,0,35201
39515,0,35206
39518,0,35208
39523,0,35210
39524,0,35211
39529,0,35212
39530,0,35213
39536,0,35216
39538,9,35220
39539,0,35222
39541,0,35223
39544,0,35225
39559,52,35232
39563,0,35233
39564,65,35234
39573,0,35250
39582,29,35256
39590,0,35268
39593,35,35271
39596,41,35275
39599,41,35276
39602,0,35278
39607,0,35279
39610,45,35279
39611,11,35279
39614,0,35284
39615,0,35287
39619,0,35290
39621,36,35293
39622,0,35299
39625,35,35300
39629,0,35307
39632,0,35309
39635,0,35310
39645,30,35323
39646,11,35323
39647,0,35324
39653,35,35327
39657,0,35331
39664,0,35336
39666,0,35339
39669,11,35343
39672,0,35348
39675,0,35354
39679,0,35356
39682,0,35357
39684,0,35364
39690,4,35372
39692,19,35376
39694,28,35406
39696,0,35411
39698,0,35412
39701,0,35413
39707,0,35419
39710,0,35421
39713,0,35422
39716,0,35423
39721,0,35425
39726,0,35431
39729,0,35432
39730,25,35433
39736,0,35434
39737,0,35436
39743,41,35439
39749,0,35441
39753,0,35454
39756,65,35455
39758,0,35457
39762,13,35458
39763,0,35460
39767,0,35461
39770,0,35467
39774,26,35472
39775,22,25708
39778,0,35480
39779,0,35482
39782,0,35483
39786,69,35488
39789,0,35491
39793,0,35496
39795,0,35501
39797,0,35502
39800,30,35504
39801,11,35504
39803,32,35279
39807,0,35513
39808,0,35520
39812,0,35526
39817,0,35529
39818,0,35530
39823,29,35437
39826,13,35535
39828,8,35542
39829,0,35548
39835,0,35564
39838,39,35567
39842,0,35570
39843,12,31916
39844,57,35574
39845,12,35574
39846,0,35575
39852,0,35585
39857,11,35591
39858,0,35592
39865,11,35601
39870,0,35606
39873,0,35607
39891,0,35618
39892,0,35620
39894,0,35621
39900,0,35623
39901,41,35624
39902,41,35625
39903,41,35626
39904,41,35627
39905,0,35630
39910,0,35637
39913,0,35644
39916,0,35648
39918,0,35658
39925,0,35668
39935,30,35681
39936,0,35681
39939,0,35683
39942,0,35685
39952,0,35702
39955,0,35705
39957,0,35707
39960,0,35708
39963,0,35709
39969,12,35716
39970,0,35717
39974,8,35719
39980,0,35725
39981,0,35726
39987,45,35734
39990,0,35738
39995,0,35739
39996,0,35741
40000,0,35753
40005,0,35754
40007,56,35764
40009,0,35767
40013,0,35770
40016,12,35777
40018,0,35782
40021,49,35783
40027,0,35787
40029,45,35789
40030,8,35789
40031,0,35797
40034,0,35802
40037,0,35811
40039,11,35802
40044,0,35835
40046,0,35836
40048,0,35837
40057,0,35855
40061,0,35866
40062,0,35868
40065,0,35871
40069,0,35872
40070,0,35875
40074,0,35876
40077,0,35877
40080,0,35879
40081,0,35882
40087,0,35887
40090,0,35888
40095,0,35889
40098,0,35890
40099,0,35891
40102,0,35892
40105,0,35894
40108,0,35902
40111,39,35908
40113,0,35909
40116,35,35920
40120,0,35927
40123,0,35928
40126,0,35933
40129,20,35937
40131,0,35939
40134,0,35946
40137,0,35948
40142,0,35952
40150,0,35959
40152,39,35962
40156,0,35966
40159,0,35967
40162,0,35969
40165,0,35970
40168,0,35971
40169,0,35972
40172,0,35975
40179,20,35983
40181,0,35984
40184,0,35985
40187,0,35988
40190,0,35991
40192,0,35993
40195,0,35995
40201,0,35999
40202,0,36002
40205,0,36003
40208,0,36010
40214,0,36016
40217,0,36022
40220,0,36023
40224,11,36034
40228,0,36039
40231,0,36042
40234,0,36043
40237,0,36046
40241,12,36051
40244,0,36053
40247,0,36056
40258,20,36060
40263,12,35953
40264,11,35955
40265,29,35981
40267,11,36057
40268,29,36061
40272,0,36073
40273,20,36074
40277,0,36075
40281,13,36076
40282,0,36078
40285,0,36079
40288,0,36080
40292,0,36081
40306,0,36093
40312,0,36095
40316,0,36099
40318,32,31932
40319,0,36105
40322,0,36106
40328,5,36113
40330,5,36114
40332,0,36117
40337,19,36121
40340,0,36122
40342,0,36126
40345,69,36122
40349,30,36129
40353,0,36131
40356,65,36135
40358,0,36135
40359,0,36139
40361,0,36140
40363,0,36145
40365,0,36146
40369,0,36147
40373,12,36148
40375,12,36034
40376,0,36157
40379,0,36169
40382,0,36170
40388,22,36172
40390,12,36172
40395,0,36178
40398,0,36179
40405,0,36182
40408,0,36186
40410,12,36188
40412,0,36198
40421,0,36211
40424,22,36211
40425,0,36213
40428,0,36215
40431,0,36216
40433,0,36217
40437,0,36219
40440,0,36220
40450,0,36226
40454,29,36223
40458,12,36232
40461,0,36238
40464,0,36239
40471,0,36244
40472,0,36254
40476,0,36257
40482,0,36259
40488,0,36263
40491,0,36264
40493,0,36265
40495,0,36269
40498,0,36270
40505,0,36278
40507,0,36280
40510,0,36284
40514,0,36312
40517,0,36313
40520,0,36315
40528,0,36330
40531,0,36333
40536,0,36337
40541,12,36342
40548,11,36357
40550,13,36325
40551,12,36340
40557,26,36371
40561,0,36373
40562,30,36374
40563,11,36374
40564,11,36265
40565,11,36264
40566,0,36378
40571,0,36379
40582,30,36394
40583,22,36398
40584,12,36398
40590,22,36139
40591,0,36412
40597,0,36414
40598,0,36415
40600,23,36416
40603,11,36416
40604,8,36236
40608,0,36423
40609,35,36433
40611,0,36435
40613,0,36437
40616,0,36438
40621,0,36446
40626,0,36447
40627,0,36448
40630,0,36453
40636,0,36464
40637,0,36466
40639,0,36467
40642,0,36469
40655,40,36488
40658,40,36489
40682,0,36502
40690,0,36507
40706,14,36518
40708,13,36518
40712,8,36511
40713,0,36523
40716,0,36525
40719,0,36526
40722,0,36528
40725,0,36531
40728,0,36532
40732,8,36533
40735,0,36534
40738,0,36535
40739,0,36538
40742,0,36539
40744,0,36542
40747,0,36544
40758,0,36548
40765,0,36551
40768,0,36553
40771,0,36554
40776,0,36555
40779,0,36557
40785,30,36561
40786,11,36561
40791,11,36565
40796,0,36574
40797,0,36578
40801,8,36579
40802,0,36580
40804,8,36560
40812,0,36591
40817,0,36593
40855,66,36623
40861,0,36626
40873,11,36636
40874,0,36636
40875,0,36637
40881,30,36629
40882,0,36657
40890,0,36665
40898,12,36681
40899,0,36701
40908,0,36736
40911,0,36737
40914,0,36739
40917,0,36741
40920,40,36751
40923,40,36753
40928,0,36758
40934,0,36764
40938,25,36766
40940,0,36768
40943,45,36769
40950,29,36765
40954,11,36779
40955,0,36781
40958,0,36787
40961,0,36788
40966,22,36801
40969,0,36801
40972,0,36803
40973,0,36810
40976,0,36818
40979,49,36819
40981,0,36820
40984,0,36821
40989,0,36836
40991,30,36837
40993,0,36839
41002,0,36853
41005,6,36854
41007,5,36854
41008,0,36857
41011,39,36858
41014,0,36860
41017,45,36861
41019,11,36861
41020,0,36862
41023,0,36867
41027,0,36868
41029,0,36870
41032,50,36878
41034,0,36883
41038,8,36883
41039,49,36886
41040,0,36887
41043,0,36888
41052,8,36891
41055,0,36909
41057,0,36910
41063,11,36912
41066,0,36916
41069,0,36923
41073,0,36928
41074,0,36930
41077,0,36936
41080,11,36937
41086,0,36944
41089,11,36945
41092,0,36946
41095,0,36947
41101,0,36952
41104,0,36955
41110,49,36958
41114,0,36962
41118,0,36967
41120,30,36969
41121,11,36969
41123,0,36972
41130,49,36979
41132,0,36979
41133,0,36980
41138,0,36985
41141,0,36986
41144,0,36987
41147,0,36989
41150,0,36994
41153,0,36996
41158,0,36999
41159,0,37002
41162,0,37006
41164,0,37007
41166,0,37008
41181,0,37029
41185,0,37031
41187,0,37037
41190,35,37047
41191,36,37047
41192,0,37050
41195,0,37053
41198,0,37055
41201,39,37060
41205,0,37062
41206,22,36923
41207,0,37068
41210,0,37069
41216,11,37071
41217,0,37077
41222,0,37078
41223,0,37080
41227,0,37087
41228,0,37090
41233,0,37092
41241,0,37096
41243,36,37109
41246,0,37113
41250,12,37116
41252,35,37117
41254,8,37117
41257,12,37118
41264,5,37122
41266,0,37127
41269,0,37128
41272,0,37129
41275,0,37130
41278,0,37131
41285,0,37137
41288,0,37140
41295,41,37150
41302,0,37164
41305,0,37168
41307,8,37170
41309,4,37170
41316,0,37178
41318,0,37182
41323,0,37184
41325,0,37185
41327,0,37186
41330,0,37187
41335,0,37190
41338,0,37191
41345,0,37198
41346,0,37199
41349,0,37204
41352,0,37213
41354,0,37215
41357,38,37218
41360,0,37220
41363,0,37223
41367,49,37225
41372,55,37230
41373,0,37231
41375,0,37232
41379,12,37236
41381,69,37231
41386,20,37246
41390,0,37248
41393,44,37256
41395,0,37256
41396,0,37257
41402,0,37266
41407,0,37268
41408,0,37272
41410,0,37274
41413,0,37275
41418,0,37287
41421,0,37288
41424,49,37301
41427,0,37302
41428,22,37272
41429,0,37306
41438,0,37310
41441,0,37312
41444,0,37313
41447,0,37319
41450,0,37320
41451,41,37324
41453,0,37330
41458,49,37335
41459,36,37335
41460,49,37337
41461,0,37338
41464,0,37343
41470,30,37345
41471,14,37350
41473,26,37351
41474,26,37358
41477,40,37362
41481,0,37364
41484,0,37365
41487,0,37369
41489,0,37370
41493,0,37380
41497,0,37381
41505,35,37389
41510,11,37397
41515,49,37406
41521,0,37413
41523,49,37415
41525,0,37415
41526,0,37417
41529,30,37418
41530,11,37418
41531,49,37419
41533,8,37397
41536,0,37426
41537,0,37428
41539,49,37430
41541,12,37430
41546,49,37435
41547,14,37435
41551,0,37463
41556,0,37477
41564,0,37510
41567,66,37511
41569,40,37515
41572,40,37516
41575,13,37501
41576,8,37516
41577,0,37521
41580,40,37524
41584,0,37527
41586,49,37528
41587,26,37528
41590,0,37529
41591,22,37530
41594,0,37530
41596,0,37537
41600,4,37541
41601,0,37541
41602,0,37550
41607,13,37555
41609,0,37558
41612,0,37559
41615,30,36681
41616,41,37563
41619,0,37565
41631,12,37577
41632,0,37577
41633,0,37580
41635,0,37581
41637,0,37582
41639,0,37583
41641,0,37584
41643,0,37585
41645,0,37587
41647,0,37589
41650,0,37592
41653,0,37595
41656,0,37596
41659,0,37597
41668,0,37603
41670,41,37605
41675,0,37607
41681,0,37613
41685,69,37583
41686,6,37619
41691,0,37635
41697,0,37639
41702,0,37640
41703,0,37646
41712,0,37654
41717,30,37666
41729,0,37680
41731,0,37681
41734,0,37682
41737,0,37683
41739,0,37684
41743,0,37687
41748,0,37691
41754,0,37698
41757,0,37700
41762,25,37704
41764,0,37705
41768,49,37706
41769,49,37707
41773,0,37710
41774,12,36567
41775,0,37728
41779,49,37736
41782,0,37737
41795,0,37747
41805,41,37764
41808,0,37766
41811,0,37769
41815,0,37783
41819,0,37786
41822,49,37788
41824,40,37792
41827,0,37796
41830,8,34030
41831,0,37807
41836,0,37808
41837,0,37809
41845,0,37815
41848,29,37814
41851,0,37827
41854,0,37828
41860,11,37830
41862,11,37833
41863,0,37834
41865,0,37840
41867,0,37842
41870,38,37843
41876,32,37847
41880,12,37856
41885,0,37860
41889,29,37858
41890,0,37874
41897,0,37885
41900,0,37889
41903,0,37893
41905,0,37894
41907,0,37897
41915,0,37904
41918,22,37894
41921,0,37916
41924,0,37917
41927,0,37918
41933,0,37923
41940,49,37930
41942,49,37935
41943,22,37935
41945,0,37940
41947,0,37941
41951,49,37948
41952,22,37948
41958,0,37957
41959,0,37959
41965,0,37969
41968,0,37970
41975,0,37974
41978,0,37977
41981,49,37981
41982,28,37992
41984,49,37995
41986,0,37996
41992,0,38010
41996,0,38012
41999,0,38013
42002,0,38018
42004,0,38019
42008,0,38032
42014,0,38035
42015,0,38043
42018,0,38049
42022,8,38052
42026,0,38055
42027,0,38061
42049,8,38089
42052,20,38091
42054,12,38091
42061,49,38095
42064,0,38095
42065,0,38104
42071,0,38109
42074,29,38108
42078,0,38112
42080,11,38111
42086,13,38140
42087,0,38142
42094,0,38154
42095,49,38155
42098,13,38155
42099,0,38159
42102,0,38165
42105,8,38166
42107,0,38168
42112,0,38176
42114,0,38177
42117,0,38179
42119,0,38183
42125,0,38185
42132,8,38184
42133,8,38186
42137,49,38196
42138,13,38196
42142,29,38197
42143,49,38200
42144,13,38200
42146,49,38201
42147,13,38201
42151,0,38202
42155,22,38208
42162,13,38221
42165,28,38227
42167,0,38229
42170,8,38234
42176,11,38218
42177,13,38234
42180,0,38241
42184,0,38246
42190,0,38249
42193,0,38250
42194,49,38256
42197,0,38257
42198,0,38259
42200,0,38261
42202,49,38264
42203,0,38265
42206,0,38266
42209,41,38267
42210,8,38267
42211,0,38269
42214,25,38270
42215,8,38270
42216,49,38272
42217,0,38274
42221,8,38275
42223,49,38277
42227,46,38293
42230,0,38302
42236,19,38305
42243,0,38315
42248,0,38319
42249,0,38324
42263,13,38311
42264,13,38330
42265,22,38259
42266,49,38341
42268,12,38341
42270,0,38344
42275,0,38347
42279,13,38345
42282,13,38328
42283,13,38326
42284,13,38325
42285,0,38361
42289,0,38362
42290,0,38365
42292,40,38366
42296,0,38372
42300,22,38362
42301,0,38384
42304,0,38386
42307,23,38388
42310,11,38388
42311,0,38389
42313,0,38390
42315,9,38391
42316,12,38391
42317,41,38391
42320,4,38402
42323,0,38402
42325,0,38406
42330,0,38409
42333,0,38410
42337,13,38412
42338,8,38412
42342,0,38418
42347,0,38420
42348,9,38422
42350,13,38422
42353,0,38423
42354,49,38424
42356,49,38426
42362,0,38428
42363,0,38435
42366,0,38441
42368,0,38442
42373,0,38447
42375,29,38427
42376,35,38455
42378,8,38455
42379,0,38456
42384,0,38458
42385,0,38461
42387,13,38402
42389,8,38464
42394,0,38468
42395,13,38464
42396,13,38366
42397,0,38473
42402,0,38474
42404,13,38481
42405,0,38483
42408,0,38485
42410,11,38486
42413,22,38485
42414,40,31637
42415,0,38495
42418,13,38166
42419,0,38501
42421,0,38502
42423,0,38503
42425,0,38505
42433,0,38515
42435,0,38516
42438,12,38511
42442,8,38528
42445,0,38531
42448,0,38537
42451,49,38540
42456,0,38551
42461,69,38556
42463,13,38574
42466,13,38576
42469,13,38577
42472,13,38578
42474,49,38585
42476,49,38586
42477,49,38587
42478,9,38587
42479,49,38590
42480,26,38590
42481,0,38591
42484,0,38593
42486,0,38594
42491,0,38596
42496,0,38603
42499,8,38598
42502,0,38612
42503,3,38612
42506,0,38613
42507,49,38617
42509,0,38620
42514,39,38627
42517,0,38628
42519,0,38633
42522,0,38634
42527,0,38650
42530,26,38651
42536,0,38654
42540,0,38655
42545,0,38661
42548,0,38662
42553,0,38667
42558,0,38674
42559,0,38678
42562,0,38679
42565,0,38680
42568,0,38683
42575,0,38691
42578,22,38693
42581,0,38693
42584,0,38694
42585,30,38702
42586,11,38702
42587,0,38705
42591,0,38711
42595,0,38713
42598,0,38715
42600,39,38721
42601,8,38721
42608,22,38711
42609,0,38753
42612,0,38754
42618,12,38762
42622,12,38763
42626,5,38765
42632,0,38768
42635,0,38782
42638,49,38784
42644,0,38786
42647,41,38796
42648,0,38803
42653,0,38805
42656,0,38810
42659,0,38811
42661,49,38813
42662,0,38814
42665,45,38810
42670,49,38828
42672,49,38830
42675,0,38831
42678,0,38833
42679,0,38835
42681,0,38838
42689,0,38849
42692,0,38851
42695,0,38852
42696,0,38853
42699,0,38854
42706,0,38865
42708,0,38867
42710,0,38868
42712,0,38871
42714,0,38874
42721,0,38881
42723,0,38883
42727,49,38888
42728,36,38888
42729,0,38895
42732,8,38871
42737,0,38916
42738,0,38917
42741,0,38927
42746,49,38937
42748,0,38937
42750,0,38939
42753,8,38941
42763,0,38956
42764,3,38956
42765,0,38957
42774,40,38956
42775,30,38612
42778,0,38966
42780,11,38959
42781,11,38958
42785,0,38974
42786,49,38975
42791,0,38976
42794,0,38977
42795,0,38978
42797,0,38979
42800,0,38980
42802,0,38982
42804,69,38980
42805,0,38987
42807,0,38989
42811,0,38994
42815,49,38995
42817,0,38995
42825,66,39006
42840,50,39013
42863,0,39022
42879,0,39032
42883,0,39036
42886,11,39005
42889,0,39043
42893,0,39045
42894,49,39046
42895,26,39046
42899,0,39051
42902,26,39063
42903,11,39022
42904,0,39070
42907,0,39076
42913,28,39082
42919,11,39085
42920,31,39098
42921,11,39098
42923,40,39098
42924,8,39098
42926,0,39101
42930,0,39104
42933,0,39105
42935,0,39107
42940,30,39111
42941,11,39111
42944,0,39112
42947,0,39114
42952,0,39132
42955,22,39137
42958,0,39140
42961,0,39143
42964,0,39145
42970,0,39147
42973,22,39083
42974,0,39151
42977,29,39146
42980,0,39154
42986,0,39157
42989,0,39158
42990,22,39157
42993,0,39162
42994,0,39165
42996,22,39158
42997,0,39167
42999,44,39170
43001,0,39170
43004,8,39182
43007,0,39186
43014,11,39189
43018,0,39201
43019,0,39203
43021,0,39204
43023,30,39205
43024,11,39205
43026,0,39208
43029,0,39210
43031,0,39221
43033,0,39224
43036,0,39228
43038,0,39229
43040,11,39228
43044,9,39242
43047,0,39243
43050,0,39250
43051,56,39251
43053,0,39253
43056,26,39257
43060,0,39258
43062,49,39261
43071,22,39229
43072,4,39243
43076,0,39283
43086,11,39283
43087,49,39293
43090,0,39296
43091,49,39297
43092,30,39300
43093,11,39300
43094,30,39301
43095,11,39301
43096,0,39305
43098,0,39306
43101,35,39309
43103,8,39309
43104,0,39311
43109,35,39314
43111,8,39314
43115,8,39316
43117,0,39322
43121,13,39323
43122,0,39324
43126,49,39327
43127,49,39329
43128,69,39324
43129,0,39331
43133,22,39338
43136,69,39331
43139,0,39344
43143,0,39358
43149,0,39360
43152,49,39366
43153,21,39366
43154,49,39367
43155,21,39367
43156,12,39367
